靡ㄩ絏	虏嘿	るら	Μ絃基(じ)
M2300  	筿摸计   	20170206	   383.8400
M2300  	筿摸计   	20170207	   384.3700
M2300  	筿摸计   	20170208	   384.3800
M2300  	筿摸计   	20170209	   386.8400
M2300  	筿摸计   	20170210	   388.9700
M2300  	筿摸计   	20170213	   391.3700
M2300  	筿摸计   	20170214	   391.7900
M2300  	筿摸计   	20170215	   394.1200
M2300  	筿摸计   	20170216	   393.2300
M2300  	筿摸计   	20170217	   393.2400
M2300  	筿摸计   	20170218	   394.3000
M2300  	筿摸计   	20170220	   393.7400
M2300  	筿摸计   	20170221	   393.9300
M2300  	筿摸计   	20170222	   394.2300
M2300  	筿摸计   	20170223	   394.5700
M2300  	筿摸计   	20170224	   394.1000
M2300  	筿摸计   	20170301	   390.2200
M2300  	筿摸计   	20170302	   390.8000
M2300  	筿摸计   	20170303	   388.7800
M2300  	筿摸计   	20170306	   389.6100
M2300  	筿摸计   	20170307	   391.9300
M2300  	筿摸计   	20170308	   393.3600
M2300  	筿摸计   	20170309	   389.9700
M2300  	筿摸计   	20170310	   388.6600
M2300  	筿摸计   	20170313	   392.4500
M2300  	筿摸计   	20170314	   394.0100
M2300  	筿摸计   	20170315	   393.8500
M2300  	筿摸计   	20170316	   398.5400
M2300  	筿摸计   	20170317	   402.1400
M2300  	筿摸计   	20170320	   402.6000
M2300  	筿摸计   	20170321	   406.3600
M2300  	筿摸计   	20170322	   404.3800
M2300  	筿摸计   	20170323	   404.7700
M2300  	筿摸计   	20170324	   403.1500
M2300  	筿摸计   	20170327	   402.7900
M2300  	筿摸计   	20170328	   403.1800
M2300  	筿摸计   	20170329	   401.4300
M2300  	筿摸计   	20170330	   401.6400
M2300  	筿摸计   	20170331	   399.5200
M2300  	筿摸计   	20170405	   407.3200
M2300  	筿摸计   	20170406	   404.9400
M2300  	筿摸计   	20170407	   404.1300
M2300  	筿摸计   	20170410	   403.6400
M2300  	筿摸计   	20170411	   401.9900
M2300  	筿摸计   	20170412	   401.7100
M2300  	筿摸计   	20170413	   402.5700
M2300  	筿摸计   	20170414	   398.8200
M2300  	筿摸计   	20170417	   398.2000
M2300  	筿摸计   	20170418	   399.2000
M2300  	筿摸计   	20170419	   395.3100
M2300  	筿摸计   	20170420	   395.0400
M2300  	筿摸计   	20170421	   399.6200
M2300  	筿摸计   	20170424	   399.5600
M2300  	筿摸计   	20170425	   404.6900
M2300  	筿摸计   	20170426	   405.2700
M2300  	筿摸计   	20170427	   406.5400
M2300  	筿摸计   	20170428	   408.0800
M2300  	筿摸计   	20170502	   411.1400
M2300  	筿摸计   	20170503	   412.4400
M2300  	筿摸计   	20170504	   413.4700
M2300  	筿摸计   	20170505	   411.1100
M2300  	筿摸计   	20170508	   414.5500
M2300  	筿摸计   	20170509	   415.3700
M2300  	筿摸计   	20170510	   418.0700
M2300  	筿摸计   	20170511	   419.1700
M2300  	筿摸计   	20170512	   417.5600
M2300  	筿摸计   	20170515	   419.9800
M2300  	筿摸计   	20170516	   417.9400
M2300  	筿摸计   	20170517	   417.4000
M2300  	筿摸计   	20170518	   416.0700
M2300  	筿摸计   	20170519	   415.2900
M2300  	筿摸计   	20170522	   417.8700
M2300  	筿摸计   	20170523	   418.8600
M2300  	筿摸计   	20170524	   420.2100
M2300  	筿摸计   	20170525	   422.9600
M2300  	筿摸计   	20170526	   422.5500
M2300  	筿摸计   	20170531	   418.5100
M2300  	筿摸计   	20170601	   422.7600
M2300  	筿摸计   	20170602	   426.4800
M2300  	筿摸计   	20170603	   426.8500
M2300  	筿摸计   	20170605	   430.8000
M2300  	筿摸计   	20170606	   429.8600
M2300  	筿摸计   	20170607	   429.7800
M2300  	筿摸计   	20170608	   431.6600
M2300  	筿摸计   	20170609	   430.4200
M2300  	筿摸计   	20170612	   424.6900
M2300  	筿摸计   	20170613	   424.4800
M2300  	筿摸计   	20170614	   421.8800
M2300  	筿摸计   	20170615	   423.3100
M2300  	筿摸计   	20170616	   428.1100
M2300  	筿摸计   	20170619	   433.4300
M2300  	筿摸计   	20170620	   438.4400
M2300  	筿摸计   	20170621	   438.7500
M2300  	筿摸计   	20170622	   441.0900
M2300  	筿摸计   	20170623	   440.0300
M2300  	筿摸计   	20170626	   444.1300
M2300  	筿摸计   	20170627	   442.6700
M2300  	筿摸计   	20170628	   437.4400
M2300  	筿摸计   	20170629	   438.9300
M2300  	筿摸计   	20170630	   436.7100
M2300  	筿摸计   	20170703	   436.9400
M2300  	筿摸计   	20170704	   432.2700
M2300  	筿摸计   	20170705	   435.9200
M2300  	筿摸计   	20170706	   435.0800
M2300  	筿摸计   	20170707	   432.1800
M2300  	筿摸计   	20170710	   432.6500
M2300  	筿摸计   	20170711	   440.1900
M2300  	筿摸计   	20170712	   440.1300
M2300  	筿摸计   	20170713	   441.6400
M2300  	筿摸计   	20170714	   440.4500
M2300  	筿摸计   	20170717	   440.6000
M2300  	筿摸计   	20170718	   443.5200
M2300  	筿摸计   	20170719	   444.9200
M2300  	筿摸计   	20170720	   444.8500
M2300  	筿摸计   	20170721	   441.2000
M2300  	筿摸计   	20170724	   442.8100
M2300  	筿摸计   	20170725	   444.2500
M2300  	筿摸计   	20170726	   442.0700
M2300  	筿摸计   	20170727	   446.0800
M2300  	筿摸计   	20170728	   442.4500
M2300  	筿摸计   	20170731	   442.7900
M2300  	筿摸计   	20170801	   442.2700
M2300  	筿摸计   	20170802	   447.9800
M2300  	筿摸计   	20170803	   445.5100
M2300  	筿摸计   	20170804	   446.6700
M2300  	筿摸计   	20170807	   450.6800
M2300  	筿摸计   	20170808	   450.0300
M2300  	筿摸计   	20170809	   444.5100
M2300  	筿摸计   	20170810	   438.9400
M2300  	筿摸计   	20170811	   438.8700
M2300  	筿摸计   	20170814	   433.0100
M2300  	筿摸计   	20170815	   437.6600
M2300  	筿摸计   	20170816	   436.8400
M2300  	筿摸计   	20170817	   439.8500
M2300  	筿摸计   	20170818	   437.4200
M2300  	筿摸计   	20170821	   437.2200
M2300  	筿摸计   	20170822	   441.0000
M2300  	筿摸计   	20170823	   442.1600
M2300  	筿摸计   	20170824	   446.2900
M2300  	筿摸计   	20170825	   447.3100
M2300  	筿摸计   	20170828	   446.6800
M2300  	筿摸计   	20170829	   445.2100
M2300  	筿摸计   	20170830	   448.8300
M2300  	筿摸计   	20170831	   449.2700
M2300  	筿摸计   	20170901	   450.1600
M2300  	筿摸计   	20170904	   449.5000
M2300  	筿摸计   	20170905	   451.6800
M2300  	筿摸计   	20170906	   448.6200
M2300  	筿摸计   	20170907	   447.7000
M2300  	筿摸计   	20170908	   451.0700
M2300  	筿摸计   	20170911	   449.0400
M2300  	筿摸计   	20170912	   451.1900
M2300  	筿摸计   	20170913	   447.1700
M2300  	筿摸计   	20170914	   448.4100
M2300  	筿摸计   	20170915	   449.9200
M2300  	筿摸计   	20170918	   452.1000
M2300  	筿摸计   	20170919	   450.0900
M2300  	筿摸计   	20170920	   447.2500
M2300  	筿摸计   	20170921	   450.8800
M2300  	筿摸计   	20170922	   443.6300
M2300  	筿摸计   	20170925	   437.3500
M2300  	筿摸计   	20170926	   431.8200
M2300  	筿摸计   	20170927	   436.3500
M2300  	筿摸计   	20170928	   436.2800
M2300  	筿摸计   	20170929	   437.9500
M2300  	筿摸计   	20170930	   440.8700
M2300  	筿摸计   	20171002	   445.5600
M2300  	筿摸计   	20171003	   446.3900
M2300  	筿摸计   	20171005	   449.1400
M2300  	筿摸计   	20171006	   449.3200
M2300  	筿摸计   	20171011	   455.6400
M2300  	筿摸计   	20171012	   460.7700
M2300  	筿摸计   	20171013	   462.0700
M2300  	筿摸计   	20171016	   464.9700
M2300  	筿摸计   	20171017	   461.4100
M2300  	筿摸计   	20171018	   461.8100
M2300  	筿摸计   	20171019	   464.9200
M2300  	筿摸计   	20171020	   462.7400
M2300  	筿摸计   	20171023	   463.3500
M2300  	筿摸计   	20171024	   463.3300
M2300  	筿摸计   	20171025	   463.8500
M2300  	筿摸计   	20171026	   463.5500
M2300  	筿摸计   	20171027	   461.8900
M2300  	筿摸计   	20171030	   466.0600
M2300  	筿摸计   	20171031	   468.1600
M2300  	筿摸计   	20171101	   468.7300
M2300  	筿摸计   	20171102	   467.1400
M2300  	筿摸计   	20171103	   467.0700
M2300  	筿摸计   	20171106	   467.1400
M2300  	筿摸计   	20171107	   470.8400
M2300  	筿摸计   	20171108	   469.4100
M2300  	筿摸计   	20171109	   464.5300
M2300  	筿摸计   	20171110	   463.2700
M2300  	筿摸计   	20171113	   459.4200
M2300  	筿摸计   	20171114	   460.0000
M2300  	筿摸计   	20171115	   456.1600
M2300  	筿摸计   	20171116	   457.0300
M2300  	筿摸计   	20171117	   461.8900
M2300  	筿摸计   	20171120	   458.2300
M2300  	筿摸计   	20171121	   462.8200
M2300  	筿摸计   	20171122	   463.8100
M2300  	筿摸计   	20171123	   466.0100
M2300  	筿摸计   	20171124	   467.5600
M2300  	筿摸计   	20171127	   461.0300
M2300  	筿摸计   	20171128	   458.2300
M2300  	筿摸计   	20171129	   458.4900
M2300  	筿摸计   	20171130	   448.5500
M2300  	筿摸计   	20171201	   448.6400
M2300  	筿摸计   	20171204	   449.7200
M2300  	筿摸计   	20171205	   443.1600
M2300  	筿摸计   	20171206	   434.3100
M2300  	筿摸计   	20171207	   433.3300
M2300  	筿摸计   	20171208	   435.4000
M2300  	筿摸计   	20171211	   439.8200
M2300  	筿摸计   	20171212	   437.7100
M2300  	筿摸计   	20171213	   437.5900
M2300  	筿摸计   	20171214	   440.9400
M2300  	筿摸计   	20171215	   438.5600
M2300  	筿摸计   	20171218	   437.9700
M2300  	筿摸计   	20171219	   435.1200
M2300  	筿摸计   	20171220	   437.5200
M2300  	筿摸计   	20171221	   436.5100
M2300  	筿摸计   	20171222	   439.1800
M2300  	筿摸计   	20171225	   438.2800
M2300  	筿摸计   	20171226	   432.4100
M2300  	筿摸计   	20171227	   432.9500
M2300  	筿摸计   	20171228	   437.8100
M2300  	筿摸计   	20171229	   441.5300
M2300  	筿摸计   	20180102	   445.3600
M2300  	筿摸计   	20180103	   450.2100
M2300  	筿摸计   	20180104	   452.8500
M2300  	筿摸计   	20180105	   453.5300
M2300  	筿摸计   	20180108	   453.2000
M2300  	筿摸计   	20180109	   451.8300
M2300  	筿摸计   	20180110	   445.4000
M2300  	筿摸计   	20180111	   444.6900
M2300  	筿摸计   	20180112	   449.2200
M2300  	筿摸计   	20180115	   453.0200
M2300  	筿摸计   	20180116	   454.9200
M2300  	筿摸计   	20180117	   455.8000
M2300  	筿摸计   	20180118	   461.1400
M2300  	筿摸计   	20180119	   467.8500
M2300  	筿摸计   	20180122	   473.8500
M2300  	筿摸计   	20180123	   475.6500
M2300  	筿摸计   	20180124	   469.7500
M2300  	筿摸计   	20180125	   468.5800
M2300  	筿摸计   	20180126	   467.2200
M2300  	筿摸计   	20180129	   471.3300
M2300  	筿摸计   	20180130	   464.6300
M2300  	筿摸计   	20180131	   465.9300
M2300  	筿摸计   	20180201	   469.8600
M2300  	筿摸计   	20180202	   470.0200
M2300  	筿摸计   	20180205	   460.2200
M2300  	筿摸计   	20180206	   436.5800
M2300  	筿摸计   	20180207	   441.0000
M2300  	筿摸计   	20180208	   438.5800
M2300  	筿摸计   	20180209	   430.8000
M2300  	筿摸计   	20180212	   433.3000
M2300  	筿摸计   	20180221	   446.0400
M2300  	筿摸计   	20180222	   443.3300
M2300  	筿摸计   	20180223	   449.6300
M2300  	筿摸计   	20180226	   450.6200
M2300  	筿摸计   	20180227	   449.9000
M2300  	筿摸计   	20180301	   448.6200
M2300  	筿摸计   	20180302	   445.6100
M2300  	筿摸计   	20180305	   444.2700
M2300  	筿摸计   	20180306	   452.7400
M2300  	筿摸计   	20180307	   450.5600
M2300  	筿摸计   	20180308	   455.2900
M2300  	筿摸计   	20180309	   457.9000
M2300  	筿摸计   	20180312	   463.0100
M2300  	筿摸计   	20180313	   469.1200
M2300  	筿摸计   	20180314	   465.7400
M2300  	筿摸计   	20180315	   464.9000
M2300  	筿摸计   	20180316	   464.2300
M2300  	筿摸计   	20180319	   465.6100
M2300  	筿摸计   	20180320	   463.5000
M2300  	筿摸计   	20180321	   464.9800
M2300  	筿摸计   	20180322	   463.1700
M2300  	筿摸计   	20180323	   452.8800
M2300  	筿摸计   	20180326	   453.4600
M2300  	筿摸计   	20180327	   461.5700
M2300  	筿摸计   	20180328	   454.5900
M2300  	筿摸计   	20180329	   453.6300
M2300  	筿摸计   	20180330	   456.5600
M2300  	筿摸计   	20180331	   457.0700
M2300  	筿摸计   	20180402	   454.9900
M2300  	筿摸计   	20180403	   450.9400
M2300  	筿摸计   	20180409	   451.0800
M2300  	筿摸计   	20180410	   452.5300
M2300  	筿摸计   	20180411	   454.5600
M2300  	筿摸计   	20180412	   452.6200
M2300  	筿摸计   	20180413	   453.9500
M2300  	筿摸计   	20180416	   454.2100
M2300  	筿摸计   	20180417	   447.0900
M2300  	筿摸计   	20180418	   448.4700
M2300  	筿摸计   	20180419	   454.6500
M2300  	筿摸计   	20180420	   440.4800
M2300  	筿摸计   	20180423	   435.7300
M2300  	筿摸计   	20180424	   429.7000
M2300  	筿摸计   	20180425	   427.7000
M2300  	筿摸计   	20180426	   423.3700
M2300  	筿摸计   	20180427	   426.8700
M2300  	筿摸计   	20180430	   431.5400
M2300  	筿摸计   	20180502	   428.8900
M2300  	筿摸计   	20180503	   424.3900
M2300  	筿摸计   	20180504	   427.1100
M2300  	筿摸计   	20180507	   431.0800
M2300  	筿摸计   	20180508	   435.6500
M2300  	筿摸计   	20180509	   436.7700
M2300  	筿摸计   	20180510	   439.2700
M2300  	筿摸计   	20180511	   442.9300
M2300  	筿摸计   	20180514	   448.0500
M2300  	筿摸计   	20180515	   444.9500
M2300  	筿摸计   	20180516	   444.3900
M2300  	筿摸计   	20180517	   439.1500
M2300  	筿摸计   	20180518	   438.0200
M2300  	筿摸计   	20180521	   446.1200
M2300  	筿摸计   	20180522	   445.8200
M2300  	筿摸计   	20180523	   443.4800
M2300  	筿摸计   	20180524	   446.0400
M2300  	筿摸计   	20180525	   448.4500
M2300  	筿摸计   	20180528	   451.2800
M2300  	筿摸计   	20180529	   449.9700
M2300  	筿摸计   	20180530	   444.2500
M2300  	筿摸计   	20180531	   445.5900
M2300  	筿摸计   	20180601	   448.7600
M2300  	筿摸计   	20180604	   456.9400
M2300  	筿摸计   	20180605	   456.3500
M2300  	筿摸计   	20180606	   461.5100
M2300  	筿摸计   	20180607	   464.4100
M2300  	筿摸计   	20180608	   458.9400
M2300  	筿摸计   	20180611	   459.2600
M2300  	筿摸计   	20180612	   459.4700
M2300  	筿摸计   	20180613	   462.2400
M2300  	筿摸计   	20180614	   454.7000
M2300  	筿摸计   	20180615	   458.7200
M2300  	筿摸计   	20180619	   449.3600
M2300  	筿摸计   	20180620	   448.3100
M2300  	筿摸计   	20180621	   448.8100
M2300  	筿摸计   	20180622	   446.1200
M2300  	筿摸计   	20180625	   437.9500
M2300  	筿摸计   	20180626	   435.9400
M2300  	筿摸计   	20180627	   433.6700
M2300  	筿摸计   	20180628	   431.7800
M2300  	筿摸计   	20180629	   440.0400
M2300  	筿摸计   	20180702	   437.7700
M2300  	筿摸计   	20180703	   435.2400
M2300  	筿摸计   	20180704	   436.3500
M2300  	筿摸计   	20180705	   431.0300
M2300  	筿摸计   	20180706	   433.2500
M2300  	筿摸计   	20180709	   438.6100
M2300  	筿摸计   	20180710	   440.8200
M2300  	筿摸计   	20180711	   436.7600
M2300  	筿摸计   	20180712	   439.5600
M2300  	筿摸计   	20180713	   445.4800
M2300  	筿摸计   	20180716	   443.7400
M2300  	筿摸计   	20180717	   441.7200
M2300  	筿摸计   	20180718	   443.4700
M2300  	筿摸计   	20180719	   444.6200
M2300  	筿摸计   	20180720	   451.9600
M2300  	筿摸计   	20180723	   452.4800
M2300  	筿摸计   	20180724	   454.2200
M2300  	筿摸计   	20180725	   453.6400
M2300  	筿摸计   	20180726	   454.6400
M2300  	筿摸计   	20180727	   459.4000
M2300  	筿摸计   	20180730	   456.4000
M2300  	筿摸计   	20180731	   456.2500
M2300  	筿摸计   	20180801	   459.2500
M2300  	筿摸计   	20180802	   451.4000
M2300  	筿摸计   	20180803	   455.0000
M2300  	筿摸计   	20180806	   454.7100
M2300  	筿摸计   	20180807	   452.7200
M2300  	筿摸计   	20180808	   456.9900
M2300  	筿摸计   	20180809	   455.6600
M2300  	筿摸计   	20180810	   452.0400
M2300  	筿摸计   	20180813	   439.4200
M2300  	筿摸计   	20180814	   441.7200
M2300  	筿摸计   	20180815	   435.8300
M2300  	筿摸计   	20180816	   434.7700
M2300  	筿摸计   	20180817	   434.1400
M2300  	筿摸计   	20180820	   434.4000
M2300  	筿摸计   	20180821	   437.9700
M2300  	筿摸计   	20180822	   437.6000
M2300  	筿摸计   	20180823	   439.5800
M2300  	筿摸计   	20180824	   437.1300
M2300  	筿摸计   	20180827	   442.1500
M2300  	筿摸计   	20180828	   447.5200
M2300  	筿摸计   	20180829	   455.9900
M2300  	筿摸计   	20180830	   458.2100
M2300  	筿摸计   	20180831	   454.1000
M2300  	筿摸计   	20180903	   450.3700
M2300  	筿摸计   	20180904	   452.8000
M2300  	筿摸计   	20180905	   455.2800
M2300  	筿摸计   	20180906	   450.2100
M2300  	筿摸计   	20180907	   446.4200
M2300  	筿摸计   	20180910	   439.7400
M2300  	筿摸计   	20180911	   439.9600
M2300  	筿摸计   	20180912	   437.1700
M2300  	筿摸计   	20180913	   432.9500
M2300  	筿摸计   	20180914	   442.3400
M2300  	筿摸计   	20180917	   440.0500
M2300  	筿摸计   	20180918	   433.1500
M2300  	筿摸计   	20180919	   436.3900
M2300  	筿摸计   	20180920	   434.7200
M2300  	筿摸计   	20180921	   437.8300
M2300  	筿摸计   	20180925	   439.5800
M2300  	筿摸计   	20180926	   439.3400
M2300  	筿摸计   	20180927	   440.9600
M2300  	筿摸计   	20180928	   439.2700
M2300  	筿摸计   	20181001	   441.5800
M2300  	筿摸计   	20181002	   435.1200
M2300  	筿摸计   	20181003	   434.1700
M2300  	筿摸计   	20181004	   426.4000
M2300  	筿摸计   	20181005	   417.2700
M2300  	筿摸计   	20181008	   411.9300
M2300  	筿摸计   	20181009	   410.6800
M2300  	筿摸计   	20181011	   383.4200
M2300  	筿摸计   	20181012	   395.8100
M2300  	筿摸计   	20181015	   390.0600
M2300  	筿摸计   	20181016	   395.1800
M2300  	筿摸计   	20181017	   396.1500
M2300  	筿摸计   	20181018	   394.3800
M2300  	筿摸计   	20181019	   393.0500
M2300  	筿摸计   	20181022	   395.5200
M2300  	筿摸计   	20181023	   385.9500
M2300  	筿摸计   	20181024	   386.4500
M2300  	筿摸计   	20181025	   373.5500
M2300  	筿摸计   	20181026	   373.1500
M2300  	筿摸计   	20181029	   374.7400
M2300  	筿摸计   	20181030	   374.4000
M2300  	筿摸计   	20181031	   389.3100
M2300  	筿摸计   	20181101	   392.7100
M2300  	筿摸计   	20181102	   395.2000
M2300  	筿摸计   	20181105	   392.9800
M2300  	筿摸计   	20181106	   388.7400
M2300  	筿摸计   	20181107	   392.6100
M2300  	筿摸计   	20181108	   393.7900
M2300  	筿摸计   	20181109	   388.5600
M2300  	筿摸计   	20181112	   388.3800
M2300  	筿摸计   	20181113	   385.6200
M2300  	筿摸计   	20181114	   386.2200
M2300  	筿摸计   	20181115	   388.1000
M2300  	筿摸计   	20181116	   384.3200
M2300  	筿摸计   	20181119	   383.9300
M2300  	筿摸计   	20181120	   379.9100
M2300  	筿摸计   	20181121	   381.1400
M2300  	筿摸计   	20181122	   379.4100
M2300  	筿摸计   	20181123	   378.0600
M2300  	筿摸计   	20181126	   384.0800
M2300  	筿摸计   	20181127	   387.2100
M2300  	筿摸计   	20181128	   392.8300
M2300  	筿摸计   	20181129	   394.5900
M2300  	筿摸计   	20181130	   393.8000
M2300  	筿摸计   	20181203	   407.6500
M2300  	筿摸计   	20181204	   405.3800
M2300  	筿摸计   	20181205	   395.7000
M2300  	筿摸计   	20181206	   382.8200
M2300  	筿摸计   	20181207	   386.0300
M2300  	筿摸计   	20181210	   380.4700
M2300  	筿摸计   	20181211	   384.5900
M2300  	筿摸计   	20181212	   391.4500
M2300  	筿摸计   	20181213	   392.4400
M2300  	筿摸计   	20181214	   387.9300
M2300  	筿摸计   	20181217	   388.1400
M2300  	筿摸计   	20181218	   385.8800
M2300  	筿摸计   	20181219	   389.4300
M2300  	筿摸计   	20181220	   383.5500
M2300  	筿摸计   	20181221	   385.2400
M2300  	筿摸计   	20181222	   383.2600
M2300  	筿摸计   	20181224	   383.7400
M2300  	筿摸计   	20181225	   379.0900
M2300  	筿摸计   	20181226	   376.5400
M2300  	筿摸计   	20181227	   383.8100
M2300  	筿摸计   	20181228	   388.0000
M2300  	筿摸计   	20190102	   380.2500
M2300  	筿摸计   	20190103	   375.6700
M2300  	筿摸计   	20190104	   368.1700
M2300  	筿摸计   	20190107	   376.3700
M2300  	筿摸计   	20190108	   374.7700
M2300  	筿摸计   	20190109	   381.5700
M2300  	筿摸计   	20190110	   381.8200
M2300  	筿摸计   	20190111	   385.4600
M2300  	筿摸计   	20190114	   383.3800
M2300  	筿摸计   	20190115	   388.3200
M2300  	筿摸计   	20190116	   387.0300
M2300  	筿摸计   	20190117	   388.2700
M2300  	筿摸计   	20190118	   390.0300
M2300  	筿摸计   	20190121	   392.2900
M2300  	筿摸计   	20190122	   392.4600
M2300  	筿摸计   	20190123	   390.4100
M2300  	筿摸计   	20190124	   393.1300
M2300  	筿摸计   	20190125	   398.1600
M2300  	筿摸计   	20190128	   400.2500
M2300  	筿摸计   	20190129	   394.8900
M2300  	筿摸计   	20190130	   394.3100
M2300  	筿摸计   	20190211	   401.0600
M2300  	筿摸计   	20190212	   405.4300
M2300  	筿摸计   	20190213	   405.1000
M2300  	筿摸计   	20190214	   403.9600
M2300  	筿摸计   	20190215	   402.6300
M2300  	筿摸计   	20190218	   406.1700
M2300  	筿摸计   	20190219	   406.2200
M2300  	筿摸计   	20190220	   412.5900
M2300  	筿摸计   	20190221	   414.8700
M2300  	筿摸计   	20190222	   415.2700
M2300  	筿摸计   	20190225	   419.4700
M2300  	筿摸计   	20190226	   419.1600
M2300  	筿摸计   	20190227	   418.3000
M2300  	筿摸计   	20190304	   416.6800
M2300  	筿摸计   	20190305	   414.0100
M2300  	筿摸计   	20190306	   416.3100
M2300  	筿摸计   	20190307	   413.5900
M2300  	筿摸计   	20190308	   410.0200
M2300  	筿摸计   	20190311	   410.6700
M2300  	筿摸计   	20190312	   415.1000
M2300  	筿摸计   	20190313	   417.6300
M2300  	筿摸计   	20190314	   416.2800
M2300  	筿摸计   	20190315	   419.6900
M2300  	筿摸计   	20190318	   423.3800
M2300  	筿摸计   	20190319	   423.6600
M2300  	筿摸计   	20190320	   425.3800
M2300  	筿摸计   	20190321	   429.5500
M2300  	筿摸计   	20190322	   431.9400
M2300  	筿摸计   	20190325	   422.8800
M2300  	筿摸计   	20190326	   427.2900
M2300  	筿摸计   	20190327	   426.4400
M2300  	筿摸计   	20190328	   425.8100
M2300  	筿摸计   	20190329	   430.2600
M2300  	筿摸计   	20190401	   433.3200
M2300  	筿摸计   	20190402	   436.0800
M2300  	筿摸计   	20190403	   436.6700
M2300  	筿摸计   	20190408	   443.5000
M2300  	筿摸计   	20190409	   446.0100
M2300  	筿摸计   	20190410	   446.5800
M2300  	筿摸计   	20190411	   443.6700
M2300  	筿摸计   	20190412	   443.8000
M2300  	筿摸计   	20190415	   448.8700
M2300  	筿摸计   	20190416	   452.5600
M2300  	筿摸计   	20190417	   457.2900
M2300  	筿摸计   	20190418	   457.1100
M2300  	筿摸计   	20190419	   456.8800
M2300  	筿摸计   	20190422	   457.7400
M2300  	筿摸计   	20190423	   459.4600
M2300  	筿摸计   	20190424	   459.4500
M2300  	筿摸计   	20190425	   459.6100
M2300  	筿摸计   	20190426	   452.5300
M2300  	筿摸计   	20190429	   449.8100
M2300  	筿摸计   	20190430	   450.6400
M2300  	筿摸计   	20190502	   451.1500
M2300  	筿摸计   	20190503	   458.2500
M2300  	筿摸计   	20190506	   447.9000
M2300  	筿摸计   	20190507	   453.5200
M2300  	筿摸计   	20190508	   450.1900
M2300  	筿摸计   	20190509	   441.0600
M2300  	筿摸计   	20190510	   439.4100
M2300  	筿摸计   	20190513	   429.8600
M2300  	筿摸计   	20190514	   428.3000
M2300  	筿摸计   	20190515	   429.3300
M2300  	筿摸计   	20190516	   424.1200
M2300  	筿摸计   	20190517	   416.0400
M2300  	筿摸计   	20190520	   413.7200
M2300  	筿摸计   	20190521	   412.9700
M2300  	筿摸计   	20190522	   414.4700
M2300  	筿摸计   	20190523	   404.4200
M2300  	筿摸计   	20190524	   406.2100
M2300  	筿摸计   	20190527	   403.9500
M2300  	筿摸计   	20190528	   403.3700
M2300  	筿摸计   	20190529	   402.8400
M2300  	筿摸计   	20190530	   407.0300
M2300  	筿摸计   	20190531	   413.5100
M2300  	筿摸计   	20190603	   414.4900
M2300  	筿摸计   	20190604	   409.5700
M2300  	筿摸计   	20190605	   410.9400
M2300  	筿摸计   	20190606	   406.7700
M2300  	筿摸计   	20190610	   416.2600
M2300  	筿摸计   	20190611	   420.4000
M2300  	筿摸计   	20190612	   422.7500
M2300  	筿摸计   	20190613	   418.9700
M2300  	筿摸计   	20190614	   415.6800
M2300  	筿摸计   	20190617	   414.4500
M2300  	筿摸计   	20190618	   415.8400
M2300  	筿摸计   	20190619	   427.3600
M2300  	筿摸计   	20190620	   429.2700
M2300  	筿摸计   	20190621	   431.1500
M2300  	筿摸计   	20190624	   427.3000
M2300  	筿摸计   	20190625	   423.2500
M2300  	筿摸计   	20190626	   420.7800
M2300  	筿摸计   	20190627	   428.0800
M2300  	筿摸计   	20190628	   426.3100
M2300  	筿摸计   	20190701	   438.5100
M2300  	筿摸计   	20190702	   438.8200
M2300  	筿摸计   	20190703	   431.5200
M2300  	筿摸计   	20190704	   433.2200
M2300  	筿摸计   	20190705	   433.6600
M2300  	筿摸计   	20190708	   432.6700
M2300  	筿摸计   	20190709	   429.1300
M2300  	筿摸计   	20190710	   434.9600
M2300  	筿摸计   	20190711	   438.6900
M2300  	筿摸计   	20190712	   438.1800
M2300  	筿摸计   	20190715	   441.9500
M2300  	筿摸计   	20190716	   443.0500
M2300  	筿摸计   	20190717	   439.1700
M2300  	筿摸计   	20190718	   438.2900
M2300  	筿摸计   	20190719	   443.3600
M2300  	筿摸计   	20190722	   448.4100
M2300  	筿摸计   	20190723	   449.5400
M2300  	筿摸计   	20190724	   450.8400
M2300  	筿摸计   	20190725	   450.5200
M2300  	筿摸计   	20190726	   447.3200
M2300  	筿摸计   	20190729	   446.7000
M2300  	筿摸计   	20190730	   443.9900
M2300  	筿摸计   	20190731	   444.4200
M2300  	筿摸计   	20190801	   441.1400
M2300  	筿摸计   	20190802	   432.0000
M2300  	筿摸计   	20190805	   424.6500
M2300  	筿摸计   	20190806	   425.2400
M2300  	筿摸计   	20190807	   424.9700
M2300  	筿摸计   	20190808	   431.1300
M2300  	筿摸计   	20190812	   431.0600
M2300  	筿摸计   	20190813	   425.9900
M2300  	筿摸计   	20190814	   430.2700
M2300  	筿摸计   	20190815	   427.0000
M2300  	筿摸计   	20190816	   430.3100
M2300  	筿摸计   	20190819	   434.7500
M2300  	筿摸计   	20190820	   437.0800
M2300  	筿摸计   	20190821	   438.0700
M2300  	筿摸计   	20190822	   438.3100
M2300  	筿摸计   	20190823	   438.0200
M2300  	筿摸计   	20190826	   428.5700
M2300  	筿摸计   	20190827	   431.1100
M2300  	筿摸计   	20190828	   434.1900
M2300  	筿摸计   	20190829	   435.9900
M2300  	筿摸计   	20190830	   443.1000
M2300  	筿摸计   	20190902	   443.9500
